ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50
id11	-0.027497561	-0.452780775	1.438872172	0.139774767	0.108673163	0.05926736	0.581712675	-0.148325248	-0.796268448	0.082914477	0.063484984	-0.059154186	0.228980779	-0.102518532	0.221153409	-0.15451791	-0.001794392	-0.037243072	0.308761663	0.066537405	-0.006774206	0.53211942	0.200523949	0.025799325	0.086150673	-0.137027372	-0.285409043	1.67897232	-0.009392448	0.041201443	-0.229222437	-0.130567416	-0.294636206	0.059464151	-0.168240845	NA	-0.073556414	-0.002783559	0.40264615	0.076377595	-0.143480362	-0.082602359	-0.073200134	-0.233683334	0.03338921	-0.099466637	1.106669384	0.037019363	0.038436921	NA
id12	0.769090337	-0.027447756	1.286365673	0.1306265	0.570826179	0.03298791	0.190380819	-0.094932305	-0.745029944	0.004547001	0.161652076	-0.104866535	-0.077186571	0.038577125	-0.390918619	0.242370979	-0.068966561	-0.220378062	0.040116033	-0.322029107	0.056029538	0.489348061	0.792414889	-0.117432016	0.099249865	0.210693416	0.132454782	0.915093299	0.084807454	0.036563538	-0.280710171	0.411209728	0.158879456	-0.020935125	-0.296157467	0.304308784	0.271531344	-0.056515176	0.234891137	-0.173535766	-0.0010727	0.487813133	0.132007184	-0.055520021	0.115499001	-0.067534647	0.700624003	0.408902195	0.017991001	NA
id13	0.348003193	-0.422214365	0.585331274	0.048765664	0.542861929	0.121882189	-0.549226171	-0.181490939	NA	0.947371275	-0.095905468	-0.121533202	0.039340472	0.184454251	0.258551349	0.324877332	-0.357621582	-0.229779175	-0.410469934	-0.087645839	0.158634728	-0.911862454	0.270548577	-0.022224094	0.348836671	0.445560815	0.198173859	-0.132032469	0.090495042	0.003594145	0.030985062	-0.100460985	0.1348061	-0.166347816	-0.007750915	-0.57855702	-0.506376931	0.016552863	0.119451912	-0.193902394	-0.107095642	0.432043998	-0.094187247	0.002923695	-0.018070064	0.147170645	-0.561299328	-0.428123629	0.004374846	0.058452801
id14	0.311202082	-0.00825199	-0.114598446	-0.029482751	0.403440817	0.040691818	0.326787086	-0.022569528	0.23669258	0.202574699	-0.324453314	0.187026421	-0.292301893	-0.093385281	-0.871320196	0.063180836	-0.014304069	-0.100478115	NA	-0.084997642	-0.065776764	0.733895696	-0.292436781	0.143344443	-0.038791051	-0.277835672	-0.043448934	0.912378619	0.125783116	-0.012012466	0.147976996	0.341051066	-0.402206624	-0.223167961	0.291795423	0.079238004	0.617251154	0.000320328	-0.148800139	0.112854911	-0.088465779	0.942338373	0.712785702	0.053119278	0.202500974	0.000825859	-1.505935279	0.135054518	-0.145349645	0.112521147
id15	0.271046033	-0.007989235	1.532286198	0.078532177	0.541342022	0.036327696	-0.433858285	0.064761182	-0.035742996	-0.18186117	0.004656846	-0.065335026	0.064412215	0.186149654	-0.19623446	0.173992127	-0.469859393	0.133868884	-0.86266569	0.059455481	0.190774288	-1.106664345	0.268721221	-0.27964871	-0.184716101	0.215416103	0.128255332	0.130745624	0.025684877	NA	0.158254151	0.111651008	-0.446008572	-0.316687013	0.141832697	-0.339321029	-0.701607754	0.105414801	-0.505353349	-0.040212902	-0.217838412	0.427156901	NA	0.213385056	-0.343091633	0.068770553	-0.370494286	-0.058180331	-0.019525687	0.189538742
id16	-0.336665614	-0.225639154	1.155240736	0.131531852	-0.297573742	0.194629968	-0.294539743	-0.546988948	1.352105219	0.247728779	-0.453414579	0.072871261	-0.176194629	0.232107623	-0.668792039	-0.610347387	0.083401325	-0.408582128	-0.846596191	-0.411748713	NA	-0.658844388	-0.137652733	-0.123533382	-0.135079479	-0.731829757	0.008440651	-0.152043271	0.026635269	-0.415272126	-0.527016215	-0.239552363	-0.189449109	0.03995358	-0.001907788	-0.062989289	-0.238998967	0.117257509	0.355047614	-0.076062234	-0.499059875	0.154570411	-0.338258117	-0.761528303	-0.457876139	-0.227036155	0.204481086	-0.182556395	-0.2830292	NA
id17	-0.706634053	-0.591121491	1.188610921	0.059800294	-0.611232296	-0.120010389	1.012804487	-0.276541924	0.127286848	-0.06059188	-0.462131582	0.044251226	-0.22402735	0.131021612	0.053631655	-0.356693696	0.013427015	-0.385181074	-0.587858555	-0.514297927	-0.503893353	0.382477532	-0.398885657	0.041006634	-0.043678764	-0.267937785	-0.333615531	0.469380224	-0.202636486	-0.190088766	-1.239285755	0.194165999	0.178390832	0.05244592	-0.274322264	-0.196135988	-0.020497422	-0.02750444	-0.010680422	-0.199285813	-0.709881097	0.878520161	0.271561448	-0.373331529	-0.167641173	-0.262496651	-0.748539396	0.390769592	-0.236093745	0.025834754
id18	0.711047062	0.201208768	1.593932919	0.027837938	0.692444925	-0.085060883	-0.00742108	0.375577048	0.113905791	-0.002351063	0.191370871	-0.18807673	-0.068992932	-0.129373971	0.128517962	0.075006993	0.437907196	-0.090748852	-0.057926724	0.016149784	0.313906129	-0.029937221	0.415847776	-0.061480278	-0.139612133	0.145582719	0.387121959	0.143872291	-0.073105626	-0.191933733	-0.015661679	0.090647121	0.268485704	0.13855425	0.137248925	-0.022751885	0.377385692	-0.0704177	0.090665509	0.063317397	-0.116860154	0.311921378	1.156627564	0.147594926	-0.252057351	0.003106367	0.487157468	-0.025791835	0.080982172	-0.136170253
id19	-0.029920163	-0.844379837	-0.115163755	-0.059730033	-0.010968665	-0.060561339	-0.869920295	-0.217864754	0.571289824	0.038718177	-0.298951846	-0.142766514	0.016625056	0.213132206	0.001132952	-0.174483483	0.378981186	-0.316330186	-0.346352308	-0.308642142	-0.341781254	-0.501408151	0.109948636	-0.008378535	-0.179753716	-0.302914188	-0.264304362	0.442011904	-0.183133031	-0.293203622	-0.180076281	-0.265925056	-0.914573408	-0.223893574	-0.110805336	-0.137940525	-0.372166342	0.024878996	0.30504127	-0.136395654	-0.293009663	0.592797191	0.704101925	-0.229432922	NA	-0.391574169	-0.592823243	NA	-0.238002737	-0.265317373
id20	0.465389906	0.466878956	0.136882654	-0.137729133	0.40129445	-0.055607609	1.032183977	0.549240917	0.228245195	-0.241740306	0.025955129	-0.249264869	0.529040677	-0.149056676	0.153830706	-0.095737295	NA	0.315852152	0.778315711	0.45575743	0.233379314	0.947834286	0.19779052	-0.022156776	-0.114326216	0.076962477	-0.243084887	0.812255413	0.052801189	0.309735537	0.317895384	-0.092947152	0.098281413	0.414160339	0.274485942	-0.387231141	-0.079753983	-0.054895038	0.171724331	0.197714626	0.023937371	0.168222718	-0.359602302	-0.003487573	0.229107777	0.128835866	-0.003152528	-0.059684186	-0.094793242	0.030349685
id21	0.898613218	NA	1.093066366	-0.088550112	0.754830977	0.237816749	0.678627508	0.54959831	0.222187708	0.145432264	0.213695088	0.171325904	0.185841641	0.136159157	-0.348540734	0.333626167	0.556642708	0.275927168	0.130459143	0.326326815	0.308557996	0.086945268	0.588364476	0.07766561	0.34799732	0.455640844	0.41982568	0.292998182	0.175608529	0.052342299	NA	0.466712071	0.143165028	0.188441828	0.256344899	0.049216032	0.571289965	0.01625361	0.248307771	0.209822632	0.361762337	0.662539321	-0.38758638	0.420121048	0.094840704	0.18492511	0.341106323	0.100635486	0.271742766	0.209354842
id22	0.029459849	-0.457798224	0.6139512	0.036565228	0.007130053	0.051266049	0.282127221	0.128566625	0.257770658	0.951406862	0.099354829	0.149573463	-0.080747898	0.129225442	-0.13626457	0.310696168	NA	0.099488344	-0.263891013	0.159044853	0.141442067	0.341971874	-0.011829253	0.171208532	-0.132221797	0.189217219	-0.57293788	-0.298221638	0.045672881	0.036752926	0.244408957	-0.120724994	0.346538756	0.0779288	-0.242881329	-0.084436807	0.0332407	-0.017170861	0.399480088	0.069991459	0.189547881	0.320734299	-1.378003395	0.064939655	-0.276405109	-0.099508688	0.595991082	-0.207802018	-0.067684164	-0.078689828
id23	-0.233237242	0.247408899	0.018618789	-0.124277717	-0.225390761	0.056512466	0.343746815	NA	-0.680295967	0.160044924	0.071550936	0.302532419	-0.397440165	-0.065233516	0.224166231	-0.229531384	-0.054569311	-0.055987561	0.179257486	0.012359187	-0.205828783	0.734345508	-0.207454348	0.017879589	-0.029173933	-0.283810795	-0.157591653	1.485687547	-0.166742173	0.059464844	0.168083691	-0.008258301	0.224760613	0.015829667	0.057337031	0.019963932	0.52859278	-0.057236217	-0.377155003	0.088861675	-0.047803111	0.143486393	0.125560241	0.098430876	0.082725185	0.234971589	-0.728928711	-0.263834728	-0.103246189	0.015707521
id24	-0.253472175	-0.35084376	0.4855986	-0.086241842	-0.221169917	0.071838404	-0.991940797	-0.372338055	0.365122244	0.734486911	-0.41717043	0.126883365	-0.5644727	0.155098881	-0.577864733	-0.335586698	0.149360472	-0.309801738	-0.582087403	-0.366779	-0.333548796	-0.475631234	-0.505269674	-0.193842013	-0.467534321	-0.594800795	-0.990759879	0.553017449	-0.127311881	-0.21408629	-0.305302067	-0.280695264	-0.216252627	0.253969232	-0.567512092	-0.052702145	-0.511903008	-0.048330819	-0.235324907	-0.011150775	-0.214271482	0.229279613	0.762943157	-0.666868965	-0.505489493	-0.302923107	-0.985696105	0.226848573	-0.261188581	-0.037373803
id25	-0.050605668	-0.730376744	0.537303325	-0.014914489	0.043940867	0.057658668	-1.896470725	-0.025945687	-0.03638235	-0.151896461	-0.029466347	-0.29137392	-0.109388856	0.065516719	-0.001641767	-0.03374569	0.018791791	-0.186022545	-0.264538732	-0.139922342	0.080865458	-1.562135617	-0.019679186	-0.013073567	-0.554074902	-0.243007821	-0.130199563	0.343721179	0.183572041	-0.099278005	0.205742608	-0.425884166	-0.139488754	-0.019953449	-0.059427363	0.042871114	-0.372492845	-0.023404606	0.619031332	-0.021431604	-0.08875841	-0.326193204	1.304339708	-0.214604984	-0.378063306	-0.256258553	0.849367415	0.329006658	-0.158278494	-0.436994218
id26	0.139597636	-0.385460954	0.505844097	0.32415856	0.1720833	0.09519415	0.116697551	0.320471178	0.170844772	-0.078811988	0.249109756	-0.307685947	0.101670868	-0.052757817	0.253134383	-0.123308619	-0.296041364	0.194526515	0.047931928	0.22955618	-0.024649947	-0.084663284	0.184250966	0.237258745	0.336571062	0.133313788	-0.247997917	0.931260619	0.122216386	0.138098744	0.037323649	0.297882811	0.094104891	0.266373527	-0.001685345	-0.079026228	-0.762151672	0.087431946	0.187969391	-0.006783988	0.019884869	1.866495571	-0.523311022	0.130639731	-0.004854438	-0.02182721	-1.545429297	0.094073326	0.155621776	0.184161455
id27	0.662102155	NA	1.003982358	-0.025923425	0.694231674	0.202423998	-0.028558265	0.144060032	-0.430859854	0.932755729	0.404052019	0.12673515	0.056842963	0.100705015	0.117731508	0.339260444	0.126671536	0.019065116	0.153369514	0.194840032	0.302461658	-0.119867353	0.96675562	0.097576059	-0.082273406	0.172616166	0.057413393	1.044684507	-0.01288099	-0.012612605	0.502364222	0.07868828	0.090671075	-0.112509554	-0.189656332	0.008703912	0.288272808	-0.025988625	0.146835457	0.102674696	0.10287052	-0.471380185	0.5186126	0.115531382	0.143743959	0.013575689	0.555732568	0.198364668	0.086491473	0.038500272
id28	-0.427242989	-0.586294505	1.54062745	0.186178108	-0.049209135	0.169067842	-0.933312614	-0.373302658	-0.223708551	0.908157296	-0.218812904	-0.064882345	-0.21315173	0.127318978	-0.026845873	-0.349935206	0.491702917	-0.498571167	-0.434942172	-0.304068173	-0.101660158	-0.978523303	-0.103801313	-0.182661625	-0.19548053	-0.052573441	-0.158211337	-0.244041742	-0.093730493	-0.346815015	-0.117501481	-0.305890041	-0.274355405	-0.117173058	-0.113736449	-0.093985547	-1.203528204	0.043717513	0.376171913	-0.342592095	-0.271296087	0.589057878	-0.013703691	-0.360614758	-0.446854891	-0.381925475	-0.51792952	-0.221985587	-0.039445642	0.049350377
id29	0.71238523	0.489144559	0.907023793	0.205310217	0.597456244	0.035433888	0.873154735	0.384154309	0.217206672	-0.167706777	0.525312638	-0.308148906	0.328460516	0.18791479	0.000781353	0.285921801	0.546237184	0.517322306	0.042096938	0.405384455	0.415746232	0.506626346	0.129772152	-0.066752789	0.557476228	0.089977453	0.300226171	1.290692087	0.200713845	0.049111861	0.338815241	0.295621435	0.359965997	0.079375088	0.250674747	0.371132489	0.562765869	-0.050657557	-0.325300138	0.556718666	0.328358241	0.390843505	0.096868158	0.405214586	0.067849878	0.407126691	0.271749249	0.014604416	0.286277445	0.372662525
id30	-0.197651547	-0.13394823	1.44138287	0.088097511	-0.102429416	0.011302871	1.175451867	-0.27605036	0.152640294	0.347566709	-0.283859397	0.281926341	-0.229838774	0.026430569	-0.436693986	NA	-0.654170297	-0.201852377	-0.023239511	-0.172716032	-0.327649798	-0.434466448	0.035062432	0.038801215	-0.363836025	-0.304495873	0.138407731	0.029733656	-0.160765123	-0.141396027	-0.304417893	-0.01243911	0.07093152	-0.121500339	-0.119671248	0.012672211	-0.015885706	-0.039545442	0.220920552	-0.070401623	-0.038955358	0.523004848	0.036595074	-0.112622123	-0.038005486	0.037126915	-0.267038437	-0.023026661	0.170964528	-0.103852824
id31	0.202407171	0.074498323	1.115013678	-0.165778304	-0.207054591	-0.072754788	0.793727223	0.072446079	-0.059616008	0.086574281	-0.117413749	0.057436102	0.302606174	0.329600435	-0.456411707	0.165851602	-0.308696281	0.24574287	0.527689092	0.128011457	0.007963607	0.80976892	0.096870823	-0.174895373	0.576298321	-0.048458157	-0.022115175	0.946462218	0.302314261	0.367738257	0.155237622	0.305903788	-0.414820092	0.186099411	0.210145136	-0.128670506	0.652054145	-0.003510261	0.28291291	0.213686705	-0.051662665	-0.200860502	0.334463954	-0.146932056	0.300298408	0.128886847	-0.226441865	-0.014719859	-0.153314746	NA
id32	-0.182874135	0.106493582	-0.008117234	0.001858734	-0.433501083	-0.043222592	-0.041480457	-0.177131787	0.470848044	-0.14876406	0.127391566	0.132068091	0.098998841	0.07035311	NA	0.007386259	0.240772685	NA	0.249714342	0.002452819	0.120334742	-0.092675008	0.023933168	-0.18639565	-0.088428564	-0.134695598	-0.432239229	-0.111758236	-0.00451552	0.158119903	0.146763851	-0.321315777	-0.384089918	0.413631576	-0.477661843	-0.369001011	-0.209494704	0.001395976	-0.077670508	0.234911203	0.048051174	0.340519361	-0.231120373	-0.011172775	0.167362004	0.288491175	-0.829389532	-0.004279658	-0.065579013	-0.087977931
id33	NA	-0.336923234	-0.207821764	0.051720523	0.033505427	0.103345514	0.164036894	0.14941667	0.086694434	0.105418374	-0.012794053	0.144566324	0.21278653	-0.033220607	0.222712549	-0.087847942	-0.092917906	0.014242752	0.382370743	-0.197405359	0.04130692	0.02973576	0.021478154	0.244943421	0.146579248	0.269887049	0.485412927	0.288486064	-0.028210207	-0.196554478	0.022805845	0.469123237	0.148302496	0.130891827	0.022766227	0.116474229	-0.035656009	0.068286809	-0.043719738	-0.17943872	0.335547862	-0.084337584	-0.142607261	0.175979899	0.212150687	0.000994153	0.670406833	0.02192226	0.160375073	0.049317684
id34	-0.166498399	0.067800289	0.907885593	0.157102076	-0.178174836	0.087342273	0.673891772	0.073606725	-0.297331795	-0.181097032	-0.236305693	-0.223095066	-0.133426788	-0.171764165	NA	-0.005736324	0.634935847	0.040159535	0.229331797	0.133344926	0.031677926	0.427468226	-0.089219359	-0.172486252	-0.31514728	-0.013280241	-0.035592038	1.770964599	0.01940092	-0.06099479	0.147718733	-0.099589517	-0.217769563	-0.072988612	-0.037814382	0.184493156	0.147110035	-0.020661105	-0.382778482	0.101985606	-0.1545189	0.048610592	0.524637997	0.175109224	0.042341936	0.08503003	0.200980551	0.13108393	-0.151579337	0.054537304
id35	0.584321556	0.666832596	1.908182396	-0.135597218	0.349851713	-0.006934138	2.632106709	-0.074367783	0.289101098	0.095171325	0.344790885	0.032149044	0.644721013	0.325768308	-0.299588207	0.211103369	0.33446666	0.153269048	0.020447629	0.334761037	-0.017297441	0.852816582	0.405930683	0.0337896	0.134651201	0.34798591	0.397185411	0.500781928	-0.043417101	-0.264622605	0.188377262	0.511949223	0.587307605	-0.435880602	0.576544933	0.503529983	-0.080144156	-0.017995069	-0.437419166	0.097584972	0.570882508	1.007424337	-1.369980884	0.021476006	0.044820526	0.259969904	1.601809664	0.000894715	0.259811472	NA
id36	0.123732031	0.299704028	1.64656932	0.055756047	0.002573268	0.150887852	-0.252506486	NA	-0.683280022	NA	0.015369505	0.232977454	-0.049798209	0.067066354	-0.287035286	-0.035318227	0.860907478	-0.073821791	-0.027472758	0.115543901	0.287577658	-0.169775575	0.034828723	-0.077084513	-0.066394163	-0.002837005	0.183968515	0.074157859	0.005406749	-0.036347794	0.26850588	0.144370799	0.252541833	-0.246996982	-0.01912572	-0.123358368	0.274867794	-0.035110833	0.029504942	0.033425791	0.082013874	-0.447015775	0.128102209	-0.027129895	0.360886092	0.101278109	1.333905996	0.463663309	0.322112685	0.127923751
id37	0.108869188	0.074861103	1.066801376	-0.058056635	-0.100024534	-0.145068806	0.461986794	0.174228902	-0.815027365	-0.353973414	NA	-0.138153653	0.431873028	0.115012043	0.209751694	-0.260038407	NA	0.173309732	0.312027532	0.224891489	0.165168491	-0.172549559	0.423795435	0.096229219	0.131943242	0.022835994	-0.037971151	0.002143649	-0.087725813	0.009821707	-0.050778651	0.385131101	0.586939687	0.018375226	0.212879055	0.173666278	-0.363790794	-0.032093321	0.070402381	-0.121327099	0.285633865	-0.416093307	-0.607216835	0.469662844	0.211823144	0.228447549	0.454736382	0.029096775	0.338736069	0.235667611
id38	0.326215663	-0.140505107	0.817097728	0.295327657	0.527654025	0.284797971	-0.002454196	0.550275143	-0.066405291	1.119884021	-0.04060803	0.366071564	0.019186961	-0.091421375	0.229072467	0.134238859	-0.332496916	0.139319111	-0.545671749	0.085901032	0.048904449	-1.312349567	0.593632648	-0.017065942	-0.181468764	0.422683618	0.385722619	0.973757204	-0.027905672	-0.211743813	0.299002596	-0.01057544	0.386538021	0.04700584	0.290061654	0.175545524	-1.24913578	0.016196356	0.126768518	0.350711046	0.362407491	0.684609588	-0.03227956	0.231611774	-0.165755906	0.129349808	-0.983809107	0.520617569	0.119114661	0.013522903
id39	0.23528679	-0.028907996	-0.288083167	-0.053958776	0.590178677	-0.097426341	-0.146227313	-0.145685347	-0.036709425	0.07589293	-0.614080196	0.174092354	-0.275769926	-0.166633288	-0.620767702	0.333395953	0.334938673	-0.227137688	-0.747760204	0.010814368	-0.059343577	-0.221530442	-0.33526667	-0.082735312	0.152186476	0.094030964	-0.098286362	-0.140297311	-0.022947318	-0.050547959	-0.076576255	0.228275261	-0.316894808	0.008357344	-0.136979472	0.065511345	-0.516647616	0.029014645	-0.033917796	-0.161815909	-0.079323575	0.149381022	0.066826608	0.112381537	-0.041274713	-0.072331788	-1.202014902	-0.002045159	0.006150401	0.081913684
id40	-0.565836582	-0.221881294	0.931567018	-0.201647215	-0.161902258	-0.133745051	-0.50976546	-0.004704949	0.792912477	0.204144655	-0.281003702	0.099673784	0.094074113	0.144863968	-0.513312313	-0.845503605	-0.252657006	-0.05117763	-0.172656673	0.021153099	0.178748395	-0.393232201	0.099708087	-0.020939207	-0.086591957	-0.568666014	0.414363937	1.024199243	-0.018172551	-0.345341936	0.029698731	0.14719805	-0.133563663	-0.13873375	0.121091153	-0.047132353	-0.088742526	0.02517647	0.17835609	-0.040476266	-0.152174555	0.17359649	0.123903093	-0.564637714	-0.293966438	-0.249576842	0.828679698	-0.457931155	-0.296094501	0.023463965
id41	-0.908465166	-0.490859074	-0.179792564	0.116226115	-1.188808742	-0.01102098	0.309702731	-0.233611991	-0.453110197	0.444804428	0.028008514	0.312831911	-0.408648947	0.254038074	NA	-0.352352399	0.899279942	-0.356287971	-0.001272377	-0.210516751	-0.407529504	0.27939828	-0.532810474	0.034375695	NA	-0.32524621	-0.173927374	0.691796319	0.059656021	0.036557985	NA	-0.278002947	-0.109584428	-0.205889708	-0.196880023	0.158752481	0.216564182	-0.012974099	-0.073456932	0.037436615	-0.051554213	-0.042198434	-0.144320437	-0.234447082	-0.094011833	-0.131522602	-1.116894139	0.069944792	-0.03445249	0.082873263
id42	0.096642295	0.715892342	0.098068499	-0.076287643	0.428062153	0.037131581	1.199921106	0.114430073	-0.681713457	-0.215006405	0.138482633	-0.077726135	-0.085293718	-0.098768341	0.150374206	-0.279610327	-0.019710454	0.052451176	-0.058731825	-0.032207036	0.245489524	1.296906949	0.981670123	0.048868727	0.523605808	0.403162019	0.616450109	1.413868519	0.02349388	NA	-0.04219467	0.289944992	0.112327887	-0.207433265	0.2706756	0.019479628	0.985486183	-0.047718279	-0.670261642	0.203744801	0.132476034	0.761810022	-0.102056965	0.207405817	0.046655006	0.038694268	0.78065451	-0.075413565	0.122702213	0.051875339
id43	-0.383808247	-0.252115246	0.836538266	0.05540682	-0.526483002	0.097962218	0.260754605	-0.086601508	0.694313589	0.938374031	-0.010810708	0.096776892	-0.262682898	0.566419167	-0.208098606	-0.305875061	0.090812332	-0.083208066	-0.193797229	-0.29460092	-0.234430845	-0.351274386	-0.110396368	0.046130053	-0.073657979	-0.201938427	-1.038991783	-0.529931315	-0.14785418	-0.17819158	-0.227076431	-0.510518515	0.04576454	-0.007718841	-0.486456185	0.048790044	-0.374976605	-0.068249238	-0.004738957	0.000761878	-0.233643211	NA	-0.62317698	-0.421976195	0.035477921	-0.052973069	-1.831690913	0.293994549	-0.422477238	0.056754577
id44	0.655457359	-0.168436779	0.662883537	-0.140679798	0.2146993	-0.151153985	-0.410263156	0.038145934	0.054958475	-0.263511194	0.106677608	-0.086833178	0.10209102	-0.192878307	0.294057324	0.067102709	0.455903051	NA	-0.035812995	0.175233744	0.181491494	-0.625871261	0.154018792	NA	-0.300535655	0.131926579	-0.394994269	0.566830767	0.038110637	-0.169203329	0.203941858	-0.498945928	-0.302136489	0.052821762	-0.303789316	0.159397236	-0.600378076	0.024446356	0.086521862	-0.003989641	0.11339497	-0.12640081	-0.626945496	-0.090584056	-0.173851011	-0.081408904	-0.117821041	-0.065669528	-0.111739383	-0.102049087
id45	0.235786051	0.17882155	1.91869233	-0.133723821	0.1292068	0.148127716	1.873175346	0.44698813	-0.248981225	0.683543377	0.311027193	0.042216953	0.456134592	0.054551584	0.097438179	0.330068176	0.748971981	0.368879435	0.329605982	0.392261474	0.690195089	0.190545721	0.418632157	0.019915581	0.222184319	0.579398659	-0.095902877	0.487815326	-0.033079778	0.087300853	0.225513597	-0.028146516	0.093821834	0.064704722	0.056283119	0.210328459	0.06664878	-0.012733766	0.219445295	0.047959043	0.50004521	0.21059911	1.392828837	0.322828289	0.106314479	0.096502391	0.750598236	-0.160970829	0.187610004	0.133904612
id46	0.113933318	0.083823565	0.19635669	0.147744362	0.071446641	0.312348025	1.176462895	0.395891023	-0.112247219	0.074570474	-0.01405819	0.243991138	-0.11651671	0.026956479	0.053860235	0.089934768	-0.464917475	0.183428301	0.139039288	0.139122803	0.047966538	0.425215452	0.229237955	-0.103365753	0.021374842	0.052839161	0.703630004	1.026462078	0.05655788	0.269160042	0.148273423	0.587528721	0.090294464	-0.282494585	0.404747356	0.162530209	0.587164448	0.024484951	-0.539022277	0.246208146	0.096546353	0.450843319	0.019141687	0.031849799	0.133032605	0.232404772	0.768518376	0.195288649	0.135081424	0.02200591
id47	-0.327905729	0.107855066	0.969859322	0.074078022	-0.179604322	-0.035313699	-0.780086147	0.001075808	-0.008366777	-0.031007118	0.129525653	0.028055058	NA	-0.185433406	0.010802184	-0.008664643	0.057854269	0.123517868	0.038047876	0.041919703	0.102348938	-0.304856549	-0.024346153	0.009314212	-0.219798793	-0.151762533	-0.081254271	0.130979657	0.05909279	-0.012668337	-0.294572673	0.207839683	-0.09662166	-0.539941159	0.068356645	0.044067381	0.302880603	0.079163392	-0.119408179	0.007177264	0.09158312	-0.578844684	0.63421682	-0.055707207	0.304590088	0.095713088	0.495345808	-0.00859823	0.069034373	-0.101242173
id48	0.685863759	0.017704632	0.15438072	-0.096251493	0.392848567	-0.127742353	-0.117708443	0.475237567	-0.414089845	-0.018156482	0.431106686	0.083252894	0.378724937	0.20409685	-0.096465061	0.447435701	NA	0.286508493	0.457952915	0.365264576	0.789783604	0.105587117	0.674766685	0.139718092	0.477350771	0.727142832	0.2015529	2.075197307	0.054160028	0.213319931	0.450028619	0.278714804	0.449088032	-0.062741647	0.472051462	NA	-0.181795136	-0.093308762	0.046347036	0.15510226	0.503686812	-0.107727274	0.070287079	0.274053028	0.189417356	0.228598346	0.316737366	-0.08315141	0.308915933	0.033234418
id49	0.023960343	-0.352045181	0.471061651	0.050320512	0.022985941	0.088192995	-0.484035952	0.172126166	0.556608398	0.277974371	-0.296712968	0.077352655	0.131512087	-0.030160847	0.257394648	-0.254833334	-0.189467169	0.025747381	0.382381391	0.204305336	-0.252122873	-0.623661385	0.140103848	0.050270971	-0.014067091	-0.174563188	0.043869292	-0.25306865	NA	0.031863582	0.18754702	-0.361702601	0.008538485	0.363351553	0.149222898	-0.097630795	-0.303853263	-0.056570165	0.340485113	-0.088357505	0.115224059	0.503093001	-0.769593242	0.262355875	-0.062394719	-0.056631103	-0.217026133	0.011031837	0.100089027	0.079273679
id50	0.487276539	-0.303860856	0.248272372	0.050283744	0.387712565	0.045649426	-0.041270789	-0.347568109	0.381790346	0.173408914	-0.021476383	-0.199275895	-0.295745497	-0.137391726	0.532762657	0.490493306	0.480169384	-0.332006938	-0.275491532	-0.103511561	-0.161208992	-0.620183179	0.002386276	0.024446491	-0.046442564	0.09613952	-0.201263035	NA	-0.088946802	-0.517707514	-0.242419129	-0.738042005	0.38256905	-0.479734113	-0.126229358	0.058612095	-0.968386057	-0.115515078	0.120309892	-0.073596481	0.064734178	0.72749189	-0.586188611	-0.218596329	-0.578639805	-0.223304192	-0.280382591	-0.010403383	0.222139985	NA
id51	-0.821429872	-0.343038796	0.591503571	0.16457112	-0.706119793	0.168794592	-0.874491213	-0.499965754	-0.463542494	0.427540506	-0.46214655	0.017219041	-0.23226514	0.011472561	0.071297792	-0.682560514	0.942364512	-0.421457462	-0.481100664	-0.304177571	-0.337360849	-0.426996081	-0.265675836	0.046047411	-0.380418709	-0.182493482	-0.470314902	0.556231567	-0.094152441	-0.605394505	-0.799988289	-0.33143083	-0.154524364	-0.395692395	-0.204836898	0.177319974	-0.7451914	0.003708377	0.191685994	-0.197855296	-0.476637911	-0.128301043	-0.258463795	-0.520723722	-0.406269375	-0.282166174	-0.014420624	-0.069780726	NA	-0.15470465
id52	-0.157087787	0.561800896	1.676378955	-0.041126759	-0.040261952	-0.174136973	1.186749005	0.061716974	-0.191143182	0.035985222	-0.091666602	0.154175997	0.19707013	-0.004684943	-0.10904971	0.160210845	-0.147674131	0.375410903	-0.082152092	0.150131479	0.236298251	0.585566458	-0.029312236	0.050625101	0.232091838	0.017036452	0.103826167	0.314955215	-0.085886317	NA	-0.001795756	0.238526406	0.184399921	-0.0945818	0.395363142	0.222871612	-0.1815292	-0.027665429	-0.100062663	0.10534128	0.121731797	0.10255584	-0.234600491	0.310577521	0.182233476	0.310282458	-0.334314423	0.1154694	0.073824842	0.097376598
id53	1.089498059	-0.004515213	1.50776123	-0.111581125	1.046397818	-0.009309428	0.41819805	0.28313103	0.213229353	-0.028271081	0.493994155	0.006474548	0.004629962	0.213609042	-0.330214285	0.511930446	0.237628128	0.086799121	0.106314505	0.107661188	0.268675746	0.228073216	0.87647061	0.244248688	0.096656421	0.572596303	0.084590899	0.077412677	0.148619297	0.308696573	0.294667799	0.206857277	0.140293692	0.304618373	-0.00931965	0.495507765	0.401024382	0.088470683	-0.047117496	0.056727546	0.380210444	-0.137569875	-0.297011516	0.100772363	0.113213414	0.090646819	-0.318116404	0.331195674	0.033103054	-0.060783009
